depth,date,d13C,d18O
0.1,2003.9,-7.16,-2.95
0.2,2001.9,-7.12,-3.04
0.3,1999.3,-7.14,-3.17
0.4,1996.8,-7.08,-3.17
0.5,1994.3,-7.04,-3.1
0.6,1992.2,-7.03,-3.1
0.7,1990.3,-6.9,-3.09
0.8,1988.3,-6.88,-3.14
0.9,1986.5,-6.89,-3.11
1,1984.8,-7.36,-3.12
1.1,1983.3,-7.37,-3.27
1.2,1982.1,-7.67,-3.25
1.3,1981,-7.86,-3.44
1.4,1979.9,-8.11,-3.2
1.5,1978.8,-8.11,-3.2
1.6,1977.8,-8.29,-3.15
1.7,1976.8,-8.35,-3.09
1.8,1975.7,-8.35,-3.28
1.9,1974.8,-8.48,-3.37
2,1973.8,-8.44,-3.28
2.1,1972.7,-8.42,-3.43
2.2,1971.7,-8.5,-3.33
2.3,1970.9,-8.52,-3.3
2.4,1969.8,-8.58,-3.5
2.5,1968.8,-8.53,-3.4
2.6,1967.7,-8.56,-3.32
2.7,1966.6,-8.61,-3.47
2.8,1965.5,-8.66,-3.39
2.9,1964.8,-8.55,-3.31
3,1963.9,-8.57,-3.42
3.1,1963.2,-8.58,-3.42
3.2,1962.6,-8.72,-3.45
3.3,1961.7,-8.82,-3.38
3.4,1961.1,-9,-3.5
3.5,1960.7,-9.12,-3.44
3.6,1960.2,-9.26,-3.41
3.7,1959.7,-8.98,-3.26
3.8,1958.7,-8.99,-3.25
3.9,1958,-8.72,-3.15
4,1957.7,-8.72,-3.33
4.1,1957,-8.61,-3.19
4.2,1956.7,-8.55,-3.38
4.3,1956.3,-8.54,-3.31
4.4,1955.9,-8.55,-3.44
4.5,1955.6,-8.5,-3.53
4.6,1955.2,-8.64,-3.46
4.7,1954.9,-8.48,-3.48
4.8,1954.4,-8.36,-3.41
4.9,1954.2,-8.31,-3.28
5,1953.9,-8.55,-3.28
5.1,1953.7,-8.43,-3.24
5.2,1953.5,-8.44,-3.28
5.3,1953.3,-8.48,-3.25
5.4,1953.1,,
5.5,1952.9,-8.58,-3.35
5.6,1952.7,-8.57,-3.39
5.7,1952.6,-8.48,-3.29
5.8,1952.4,-8.35,-3.19
5.9,1952.3,-8.27,-3.35
6,1952.2,-8.33,-3.34
6.1,1952,-8.17,-3.13
6.2,1951.9,-8.06,-3.15
6.3,1951.8,-7.87,-3.36
6.4,1951.7,-7.84,-3.38
6.5,1951.6,-7.76,-3.45
6.6,1951.5,-7.73,-3.4
6.7,1951.4,-7.62,-3.4
6.8,1951.3,-7.6,-3.18
20.5,1885.8,-8.04,-3.28
20.6,1885.2,-7.84,-3.26
20.7,1884.6,-7.82,-3.28
20.8,1884,-7.83,-3.01
20.9,1883.4,-7.61,-2.94
21,1882.8,-7.69,-3.18
21.1,1882.2,-7.32,-3.2
21.2,1881.6,-7.33,-3.27
21.3,1881.1,-7.42,-3.25
21.4,1880.5,-7.26,-3.17
21.5,1880,-7.38,-3.19
21.6,1879.5,-7.45,-3.2
21.7,1879,-7.54,-3.15
21.8,1878.5,-7.75,-3.3
21.9,1878,-7.76,-3.28
22,1877.5,-7.75,-3.3
22.1,1877,-7.83,-3.42
22.2,1876.5,-8.38,-3.75
22.3,1876,-7.88,-3.5
22.4,1875.5,-7.77,-3.48
22.5,1875.1,-7.8,-3.39
22.6,1874.6,-8.11,-3.67
22.7,1874.2,-8.06,-3.66
22.8,1873.7,-7.64,-3.57
22.9,1873.3,-7.73,-3.66
23,1872.8,-7.89,-3.57
23.1,1872.4,,
23.2,1872,-7.74,-3.36
23.3,1871.5,-7.81,-3.31
23.4,1871.1,-7.63,-3.36
23.5,1870.7,-7.57,-3.3
23.6,1870.2,-7.66,-3.3
23.7,1869.8,-7.61,-3.27
23.8,1869.4,-7.46,-3.31
23.9,1869,-7.3,-3.3
24,1868.6,-7.43,-3.34
24.1,1868.2,-7.47,-3.32
24.2,1867.8,-7.69,-3.62
24.3,1867.4,-7.62,-3.49
24.4,1867,-7.66,-3.59
24.5,1866.6,-7.84,-3.69
24.6,1866.2,-8.16,-3.62
24.7,1865.8,-8.1,-3.65
24.8,1865.4,-8.52,-3.86
24.9,1865,-8.19,-3.58
25,1864.7,-8.3,-3.61
25.1,1864.3,-8.32,-3.6
25.2,1863.9,-8.48,-3.48
25.3,1863.5,-8.7,-3.58
25.4,1863.2,-8.73,-3.69
25.5,1862.8,-8.75,-3.66
25.6,1862.4,-8.45,-3.56
25.7,1862,-8.58,-3.68
25.8,1861.7,-8.45,-3.65
25.9,1861.3,-8.32,-3.56
26,1861,-8.62,-3.75
26.1,1860.6,-8.59,-3.73
26.2,1860.2,-8.28,-3.65
26.3,1859.9,-8.59,-3.83
26.4,1859.5,-8.59,-3.65
26.5,1859.2,-8.5,-3.55
26.6,1858.8,-8.53,-3.58
26.7,1858.5,-8.39,-3.41
26.8,1858.1,-8.44,-3.54
26.9,1857.8,-8.36,-3.55
27,1857.4,-8.36,-3.52
27.1,1857.1,-8.07,-3.43
27.2,1856.8,-7.88,-3.45
40.9,1817.8,-7.36,-3
41,1817.5,-7.96,-3.22
41.1,1817.2,-7.51,-3.29
41.2,1816.9,-7.91,-3.22
41.3,1816.6,-7.85,-3.29
41.4,1816.3,-7.78,-3.26
41.5,1816,-7.85,-3.27
41.6,1815.7,-7.97,-3.35
41.7,1815.4,-7.77,-3.31
41.8,1815.1,-7.69,-3.34
41.9,1814.8,-7.5,-2.7
42,1814.5,-7.42,-4.17
42.1,1814.2,-7.98,-3.42
42.2,1813.8,-8.13,-3.61
42.3,1813.5,-7.92,-3.48
42.4,1813.2,-7.59,-3.3
42.5,1812.9,-7.82,-3.22
42.6,1812.6,-7.53,-3.37
42.7,1812.2,-7.48,-3.24
42.8,1811.9,-7.99,-3.69
42.9,1811.6,-7.17,-3.03
43,1811.3,-7.45,-3.02
43.1,1810.9,-7.85,-3.51
43.2,1810.6,-7.76,-3.39
43.3,1810.3,-7.85,-3.48
43.4,1809.9,-7.85,-2.99
43.5,1809.6,-7.77,-3.22
43.6,1809.3,-7.94,-3.38
43.7,1809,-8.18,-3.57
43.8,1808.6,-7.83,-3.27
43.9,1808.3,-8.04,-3.48
44,1807.9,-7.74,-3.16
44.1,1807.6,-7.87,-3.68
44.2,1807.2,-8.09,-3.9
44.3,1806.9,-8.05,-3.76
44.4,1806.6,-7.76,-3.6
44.5,1806.2,-7.75,-3.69
44.6,1805.8,-7.39,-3.71
44.7,1805.5,-7.87,-3.7
44.8,1805.1,-7.46,-3.5
44.9,1804.7,-7.47,-3.56
45,1804.4,-7.45,-3.59
45.1,1804,-7.2,-3.73
45.2,1803.7,-7.3,-3.89
45.3,1803.3,-7.24,-3.94
45.4,1802.9,-7.51,-3.95
45.5,1802.5,-7.42,-3.92
45.6,1802.2,-7.64,-4.08
45.7,1801.8,-7.54,-4.08
45.8,1801.4,-7.5,-4.18
45.9,1801,-7.68,-4.15
46,1800.6,-7.63,-4.17
46.1,1800.2,-7.44,-3.71
46.2,1799.8,-7.21,-3.58
46.3,1799.4,-7.39,-3.75
46.4,1799,-7.2,-3.65
46.5,1798.6,-7.53,-3.95
46.6,1798.2,-7.16,-3.47
46.7,1797.8,-7.7,-4.21
46.8,1797.4,-7.49,-3.68
46.9,1797,-8.08,-4.69
47,1796.6,-7.34,-3.46
47.1,1796.2,-7.21,-3.45
47.2,1795.8,-7.4,-3.54
47.3,1795.4,-7.48,-3.36
47.4,1794.9,-7.27,-3.12
47.5,1794.5,-7.34,-3.27
47.6,1794.1,-7.5,-3.39
61.3,1678.2,-7.68,-3.86
61.4,1677.8,-7.65,-3.59
61.5,1677.3,-7.67,-3.67
61.6,1676.9,-7.51,-3.33
61.7,1676.4,-7.72,-4.44
61.8,1675.9,-7.31,-3.4
61.9,1675.4,-7.47,-3.65
62,1674.9,-7.51,-3.56
62.1,1674.4,-7.47,-4.03
62.2,1674,-7.53,-4.06
62.3,1673.6,-7.49,-3.75
62.4,1673.3,-7.45,-3.68
62.5,1672.9,-7.59,-3.73
62.6,1672.6,-7.5,-4.23
62.7,1672.2,-7.34,-3.65
62.8,1671.8,-7.3,-3.47
62.9,1671.4,-7.37,-3.58
63,1671,-7.52,-3.99
63.1,1670.7,-7.42,-3.9
63.2,1670.4,-7.38,-3.54
63.3,1670,-7.35,-3.41
63.4,1669.6,-7.21,-3.84
63.5,1669.3,-7.65,-3.43
63.6,1668.9,-7.56,-3.55
63.7,1668.5,-7.64,-3.53
63.8,1668.1,-7.78,-3.53
63.9,1667.7,-7.65,-3.62
64,1667.4,-7.72,-3.59
64.1,1667.1,-7.56,-3.87
64.2,1666.7,-7.61,-3.75
64.3,1666.4,-7.77,-3.82
64.4,1666.2,-7.78,-3.75
64.5,1666,-7.76,-3.84
64.6,1665.7,-7.79,-3.66
64.7,1665.5,-7.75,-3.79
64.8,1665.2,-8.06,-3.91
64.9,1665,-8,-3.73
65,1664.7,-7.96,-3.95
65.1,1664.5,-8.14,-3.79
65.2,1664.3,-8.13,-3.86
65.3,1664,-8.04,-3.71
65.4,1663.7,-8.1,-3.9
65.5,1663.4,-8,-3.78
65.6,1663.2,-8.05,-3.86
65.7,1662.9,-8.36,-3.76
65.8,1662.5,-8.22,-3.7
65.9,1662.1,-8.1,-3.73
66,1661.7,-8.31,-3.72
66.1,1661.4,-8.35,-3.81
66.2,1661,-8.2,-3.73
66.3,1660.7,-8.26,-3.89
66.4,1660.3,-8.41,-3.75
66.5,1660.1,-8.29,-3.71
66.6,1659.7,-8.23,-3.7
66.7,1659.4,-8.32,-3.77
66.8,1659.1,-8.23,-3.47
66.9,1658.8,-8.34,-3.67
67,1658.4,-8.34,-3.65
67.1,1658.1,-8.3,-3.85
67.2,1657.8,-7.96,-3.67
67.3,1657.4,-7.8,-3.47
67.4,1657,-7.17,-3.52
67.5,1656.6,-7.04,-3.48
67.6,1656.3,-7.19,-3.87
67.7,1655.9,-6.87,-3.75
67.8,1655.5,-6.97,-3.53
67.9,1655.2,-7.07,-3.32
68,1654.9,-7.03,-3.36
81.7,1595.9,,
81.8,1595.8,,
81.9,1595.7,,
82,1595.6,-7.92,-3.52
82.1,1595.5,-8.01,-3.46
82.2,1595.5,-8.31,-4.04
82.3,1595.4,-7.66,-3.28
82.4,1595.3,-7.81,-3.35
82.5,1595.2,-7.81,-3.43
82.6,1595.1,-8.08,-3.54
82.7,1595,-8.08,-3.33
82.8,1594.9,-7.94,-3.11
82.9,1594.8,-7.95,-3.15
83,1594.7,-7.97,-3.26
83.1,1594.6,-8.05,-3.21
83.2,1594.5,-7.98,-3.41
83.3,1594.4,-8.03,-3.18
83.4,1594.4,-7.87,-3.17
83.5,1594.3,-7.67,-3.28
83.6,1594.3,-7.69,-3.28
83.7,1594.2,-8.07,-3.57
83.8,1594.2,-7.92,-3.27
83.9,1594.1,-7.82,-3.28
84,1594.1,-7.77,-3.37
84.1,1594,-8.27,-3.68
84.2,1594,-8.11,-3.51
84.3,1594,-8.05,-3.25
84.4,1593.9,,
84.5,1593.9,-8.2,-3.67
84.6,1593.8,-8.18,-3.42
84.7,1593.7,-8.13,-3.27
84.8,1593.7,-8.07,-3.26
84.9,1593.6,-8.36,-3.59
85,1593.5,-8.33,-3.61
85.1,1593.5,-8.13,-3.42
85.2,1593.4,-8.03,-3.43
85.3,1593.4,-8.13,-4.1
85.4,1593.3,-8.07,-3.51
85.5,1593.2,-8.04,-3.45
85.6,1593.1,-7.94,-3.54
85.7,1593,-8.15,-3.39
85.8,1592.9,-7.95,-3.34
85.9,1592.9,-7.98,-3.33
86,1592.8,-7.92,-3.53
86.1,1592.7,-7.94,-3.28
86.2,1592.6,-7.97,-3.32
86.3,1592.5,-7.99,-3.47
86.4,1592.4,-8.26,-3.78
86.5,1592.3,-8.14,-3.61
86.6,1592.2,-8,-3.42
86.7,1592.1,-8.11,-3.57
86.8,1592,-8.27,-3.79
86.9,1591.9,-7.9,-3.48
87,1591.8,-8.29,-3.84
87.1,1591.7,-8.12,-3.61
87.2,1591.6,-8.17,-3.58
87.3,1591.5,-8.29,-3.85
87.4,1591.3,-8.11,-3.4
87.5,1591.2,-8.17,-3.37
87.6,1591,-8.2,-3.47
87.7,1590.9,-8.18,-3.45
87.8,1590.8,-8.14,-3.49
87.9,1590.6,-8.34,-3.7
88,1590.4,-8.06,-3.5
88.1,1590.2,,
88.2,1590.1,-8.16,-3.67
88.3,1589.9,-8.44,-3.92
88.4,1589.8,-7.95,-3.58
102.1,1495.9,-8.41,-3.56
102.2,1495.6,-8.44,-3.64
102.3,1495.3,-8.47,-3.8
102.4,1495.1,-8.36,-3.67
102.5,1494.8,-8.39,-3.74
102.6,1494.6,-8.4,-3.78
102.7,1494.3,-8.34,-3.8
102.8,1494.1,-8.36,-3.94
102.9,1493.9,-8.2,-3.81
103,1493.7,-7.88,-3.59
103.1,1493.4,-7.89,-3.62
103.2,1493.1,-7.91,-3.73
103.3,1492.9,-7.88,-3.84
103.4,1492.7,-7.69,-3.65
103.5,1492.5,-7.7,-3.73
103.6,1492.4,-7.53,-3.51
103.7,1492.2,-7.68,-3.61
103.8,1492,-7.67,-3.53
103.9,1491.6,-7.68,-3.53
104,1491.4,-7.58,-3.41
104.1,1491.3,-7.55,-3.45
104.2,1491.1,-7.43,-3.49
104.3,1490.9,-7.4,-3.51
104.4,1490.7,-7.57,-3.49
104.5,1490.3,-7.61,-3.49
104.6,1490,-7.53,-3.45
104.7,1489.8,-7.48,-3.47
104.8,1489.6,-7.3,-3.47
104.9,1489.4,-7.38,-3.47
105,1489.1,-7.51,-3.49
105.1,1488.9,-7.56,-3.5
105.2,1488.8,-7.67,-3.46
105.3,1488.6,-7.61,-3.45
105.4,1488.4,-7.6,-3.41
105.5,1488.3,-7.62,-3.5
105.6,1488.1,-7.68,-3.56
105.7,1487.9,-7.69,-3.58
105.8,1487.6,-7.65,-3.73
105.9,1487.3,-7.7,-3.93
106,1486.9,-7.66,-3.91
106.1,1486.6,-7.64,-4.01
106.2,1486.4,-7.64,-3.95
106.3,1486.2,-7.55,-3.85
106.4,1485.9,-7.59,-3.83
106.5,1485.6,-7.57,-3.79
106.6,1485.3,-7.45,-3.64
106.7,1484.9,-7.44,-3.72
106.8,1484.5,-7.4,-3.73
106.9,1484.2,-7.31,-3.6
107,1484,-7.36,-3.7
107.1,1483.7,-7.3,-3.68
107.2,1483.5,-7.37,-3.82
107.3,1483.2,-7.37,-3.71
107.4,1482.9,-7.41,-3.74
107.5,1482.6,-7.41,-3.7
107.6,1482.3,-7.48,-3.82
107.7,1482.1,-7.46,-3.71
107.8,1481.8,-7.54,-3.98
107.9,1481.5,-7.33,-3.49
108,1481.2,-7.44,-3.83
108.1,1480.9,-7.51,-3.99
108.2,1480.5,-7.48,-3.6
108.3,1480.2,-7.47,-3.68
108.4,1479.9,-7.44,-3.66
108.5,1479.5,-7.38,-3.67
108.6,1479.1,-7.35,-3.95
108.7,1478.7,-7.34,-3.91
108.8,1478.3,-7.34,-4.12
122.5,1404.6,-8.26,-3.77
122.6,1403.5,-8.21,-3.76
122.7,1402.2,-8.2,-3.75
122.8,1400.9,-8.19,-3.68
122.9,1399.7,-8.18,-3.71
123,1398.5,-8.33,-3.88
123.1,1397.3,-8.34,-3.68
123.2,1396.3,-8.38,-3.72
123.3,1395.3,-8.32,-3.83
123.4,1394.4,-8.28,-3.69
123.5,1393.5,-8.34,-3.73
123.6,1392.5,-8.35,-3.72
123.7,1391.5,-8.27,-3.87
123.8,1390.6,-8.53,-3.98
123.9,1389.7,-8.75,-4
124,1388.7,-8.84,-4.02
124.1,1387.8,-8.9,-4.02
124.2,1387,-8.98,-3.99
